[2024-07-01T02:58:48.301+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-30T00:00:00+00:00 [queued]>
[2024-07-01T02:58:48.312+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-30T00:00:00+00:00 [queued]>
[2024-07-01T02:58:48.313+0000] {taskinstance.py:2193} INFO - Starting attempt 2 of 2
[2024-07-01T02:58:48.326+0000] {taskinstance.py:2217} INFO - Executing <Task(PythonOperator): get_votes_from_downloaded_bills> on 2024-06-30 00:00:00+00:00
[2024-07-01T02:58:48.342+0000] {standard_task_runner.py:60} INFO - Started process 507 to run task
[2024-07-01T02:58:48.354+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'upload_congress_data', 'get_votes_from_downloaded_bills', 'scheduled__2024-06-30T00:00:00+00:00', '--job-id', '33', '--raw', '--subdir', 'DAGS_FOLDER/upload_congress_data.py', '--cfg-path', '/tmp/tmpvzw_q9pg']
[2024-07-01T02:58:48.378+0000] {standard_task_runner.py:88} INFO - Job 33: Subtask get_votes_from_downloaded_bills
[2024-07-01T03:00:37.039+0000] {get_data.py:98} INFO - Opened bill HR 4459
[2024-07-01T03:00:37.039+0000] {get_data.py:98} INFO - Opened bill HR 3336
[2024-07-01T03:00:37.039+0000] {get_data.py:98} INFO - Opened bill HR 2028
[2024-07-01T03:00:37.039+0000] {get_data.py:98} INFO - Opened bill HR 5747
[2024-07-01T03:00:37.040+0000] {get_data.py:98} INFO - Opened bill HR 1521
[2024-07-01T03:00:37.040+0000] {get_data.py:98} INFO - Opened bill HR 7150
[2024-07-01T03:00:37.040+0000] {get_data.py:98} INFO - Opened bill HR 8263
[2024-07-01T03:00:37.040+0000] {get_data.py:98} INFO - Opened bill HR 7636
[2024-07-01T03:00:37.040+0000] {get_data.py:98} INFO - Opened bill HR 8505
[2024-07-01T03:00:37.040+0000] {get_data.py:98} INFO - Opened bill HR 1247
[2024-07-01T03:00:37.041+0000] {get_data.py:98} INFO - Opened bill HR 6528
[2024-07-01T03:00:37.041+0000] {get_data.py:98} INFO - Opened bill HR 5021
[2024-07-01T03:00:37.041+0000] {get_data.py:98} INFO - Opened bill HR 3450
[2024-07-01T03:00:37.041+0000] {get_data.py:98} INFO - Opened bill HR 609
[2024-07-01T03:00:37.041+0000] {get_data.py:98} INFO - Opened bill HR 2996
[2024-07-01T03:00:37.041+0000] {get_data.py:98} INFO - Opened bill HR 5035
[2024-07-01T03:00:37.042+0000] {get_data.py:98} INFO - Opened bill HR 3444
[2024-07-01T03:00:37.042+0000] {get_data.py:98} INFO - Opened bill HR 2982
[2024-07-01T03:00:37.042+0000] {get_data.py:98} INFO - Opened bill HR 7622
[2024-07-01T03:00:37.042+0000] {get_data.py:98} INFO - Opened bill HR 8511
[2024-07-01T03:00:37.042+0000] {get_data.py:98} INFO - Opened bill HR 1253
[2024-07-01T03:00:37.043+0000] {get_data.py:98} INFO - Opened bill HR 1535
[2024-07-01T03:00:37.043+0000] {get_data.py:98} INFO - Opened bill HR 7144
[2024-07-01T03:00:37.043+0000] {get_data.py:98} INFO - Opened bill HR 8277
[2024-07-01T03:00:37.043+0000] {get_data.py:98} INFO - Opened bill HR 3322
[2024-07-01T03:00:37.043+0000] {get_data.py:98} INFO - Opened bill HR 5753
[2024-07-01T03:00:37.043+0000] {get_data.py:98} INFO - Opened bill HR 6272
[2024-07-01T03:00:37.044+0000] {get_data.py:98} INFO - Opened bill HR 4465
[2024-07-01T03:00:37.044+0000] {get_data.py:98} INFO - Opened bill HR 153
[2024-07-01T03:00:37.044+0000] {get_data.py:98} INFO - Opened bill HR 2014
[2024-07-01T03:00:37.044+0000] {get_data.py:98} INFO - Opened bill HR 2772
[2024-07-01T03:00:37.044+0000] {get_data.py:98} INFO - Opened bill HR 635
[2024-07-01T03:00:37.044+0000] {get_data.py:98} INFO - Opened bill HR 4303
[2024-07-01T03:00:37.045+0000] {get_data.py:98} INFO - Opened bill HR 8539
[2024-07-01T03:00:37.045+0000] {get_data.py:98} INFO - Opened bill HR 56
[2024-07-01T03:00:37.045+0000] {get_data.py:98} INFO - Opened bill HR 6514
[2024-07-01T03:00:37.045+0000] {get_data.py:98} INFO - Opened bill HR 42
[2024-07-01T03:00:37.045+0000] {get_data.py:98} INFO - Opened bill HR 6500
[2024-07-01T03:00:37.045+0000] {get_data.py:98} INFO - Opened bill HR 5009
[2024-07-01T03:00:37.046+0000] {get_data.py:98} INFO - Opened bill HR 2766
[2024-07-01T03:00:37.214+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:00:37.385+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:00:37.386+0000] {get_data.py:98} INFO - Opened bill HR 621
[2024-07-01T03:00:37.386+0000] {get_data.py:98} INFO - Opened bill HR 3478
[2024-07-01T03:00:37.386+0000] {get_data.py:98} INFO - Opened bill HR 4317
[2024-07-01T03:00:37.387+0000] {get_data.py:98} INFO - Opened bill HR 4471
[2024-07-01T03:00:37.387+0000] {get_data.py:98} INFO - Opened bill HR 147
[2024-07-01T03:00:37.387+0000] {get_data.py:98} INFO - Opened bill HR 2000
[2024-07-01T03:00:37.387+0000] {get_data.py:98} INFO - Opened bill HR 6266
[2024-07-01T03:00:37.388+0000] {get_data.py:98} INFO - Opened bill HR 1509
[2024-07-01T03:00:37.388+0000] {get_data.py:98} INFO - Opened bill HR 7178
[2024-07-01T03:00:37.388+0000] {get_data.py:98} INFO - Opened bill HR 7193
[2024-07-01T03:00:37.389+0000] {get_data.py:98} INFO - Opened bill HR 5784
[2024-07-01T03:00:37.389+0000] {get_data.py:98} INFO - Opened bill HR 3493
[2024-07-01T03:00:37.389+0000] {get_data.py:98} INFO - Opened bill HR 2955
[2024-07-01T03:00:37.389+0000] {get_data.py:98} INFO - Opened bill HR 812
[2024-07-01T03:00:37.389+0000] {get_data.py:98} INFO - Opened bill HR 1284
[2024-07-01T03:00:37.390+0000] {get_data.py:98} INFO - Opened bill HR 7839
[2024-07-01T03:00:37.390+0000] {get_data.py:98} INFO - Opened bill HR 1290
[2024-07-01T03:00:37.390+0000] {get_data.py:98} INFO - Opened bill HR 3487
[2024-07-01T03:00:37.390+0000] {get_data.py:98} INFO - Opened bill HR 2941
[2024-07-01T03:00:37.390+0000] {get_data.py:98} INFO - Opened bill HR 806
[2024-07-01T03:00:37.391+0000] {get_data.py:98} INFO - Opened bill HR 2799
[2024-07-01T03:00:37.585+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:00:37.848+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:00:38.066+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:00:38.067+0000] {get_data.py:98} INFO - Opened bill HR 5790
[2024-07-01T03:00:38.067+0000] {get_data.py:98} INFO - Opened bill HR 5948
[2024-07-01T03:00:38.068+0000] {get_data.py:98} INFO - Opened bill HR 7187
[2024-07-01T03:00:38.069+0000] {get_data.py:98} INFO - Opened bill HR 6299
[2024-07-01T03:00:38.069+0000] {get_data.py:98} INFO - Opened bill HR 190
[2024-07-01T03:00:38.070+0000] {get_data.py:98} INFO - Opened bill HR 5960
[2024-07-01T03:00:38.071+0000] {get_data.py:98} INFO - Opened bill HR 7811
[2024-07-01T03:00:38.071+0000] {get_data.py:98} INFO - Opened bill HR 95
[2024-07-01T03:00:38.072+0000] {get_data.py:98} INFO - Opened bill HR 2969
[2024-07-01T03:00:38.073+0000] {get_data.py:98} INFO - Opened bill HR 7805
[2024-07-01T03:00:38.073+0000] {get_data.py:98} INFO - Opened bill HR 81
[2024-07-01T03:00:38.074+0000] {get_data.py:98} INFO - Opened bill HR 8288
[2024-07-01T03:00:38.074+0000] {get_data.py:98} INFO - Opened bill HR 5974
[2024-07-01T03:00:38.075+0000] {get_data.py:98} INFO - Opened bill HR 184
[2024-07-01T03:00:38.075+0000] {get_data.py:98} INFO - Opened bill HR 5633
[2024-07-01T03:00:38.076+0000] {get_data.py:98} INFO - Opened bill HR 3242
[2024-07-01T03:00:38.076+0000] {get_data.py:98} INFO - Opened bill HR 7024
[2024-07-01T03:00:38.272+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:00:38.435+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:00:38.436+0000] {get_data.py:98} INFO - Opened bill HR 8317
[2024-07-01T03:00:38.437+0000] {get_data.py:98} INFO - Opened bill HR 1455
[2024-07-01T03:00:38.437+0000] {get_data.py:98} INFO - Opened bill HR 1333
[2024-07-01T03:00:38.438+0000] {get_data.py:98} INFO - Opened bill HR 7742
[2024-07-01T03:00:38.438+0000] {get_data.py:98} INFO - Opened bill HR 8471
[2024-07-01T03:00:38.439+0000] {get_data.py:98} INFO - Opened bill HR 3524
[2024-07-01T03:00:38.439+0000] {get_data.py:98} INFO - Opened bill HR 5155
[2024-07-01T03:00:38.439+0000] {get_data.py:98} INFO - Opened bill HR 3530
[2024-07-01T03:00:38.440+0000] {get_data.py:98} INFO - Opened bill HR 769
[2024-07-01T03:00:38.440+0000] {get_data.py:98} INFO - Opened bill HR 5141
[2024-07-01T03:00:38.441+0000] {get_data.py:98} INFO - Opened bill HR 6448
[2024-07-01T03:00:38.441+0000] {get_data.py:98} INFO - Opened bill HR 1327
[2024-07-01T03:00:38.442+0000] {get_data.py:98} INFO - Opened bill HR 7756
[2024-07-01T03:00:38.442+0000] {get_data.py:98} INFO - Opened bill HR 8465
[2024-07-01T03:00:38.443+0000] {get_data.py:98} INFO - Opened bill HR 7030
[2024-07-01T03:00:38.443+0000] {get_data.py:98} INFO - Opened bill HR 8303
[2024-07-01T03:00:38.444+0000] {get_data.py:98} INFO - Opened bill HR 1441
[2024-07-01T03:00:38.444+0000] {get_data.py:98} INFO - Opened bill HR 5627
[2024-07-01T03:00:38.445+0000] {get_data.py:98} INFO - Opened bill HR 2148
[2024-07-01T03:00:38.446+0000] {get_data.py:98} INFO - Opened bill HR 3256
[2024-07-01T03:00:38.446+0000] {get_data.py:98} INFO - Opened bill HR 4539
[2024-07-01T03:00:38.446+0000] {get_data.py:98} INFO - Opened bill HR 7018
[2024-07-01T03:00:38.447+0000] {get_data.py:98} INFO - Opened bill HR 1469
[2024-07-01T03:00:38.447+0000] {get_data.py:98} INFO - Opened bill HR 6306
[2024-07-01T03:00:38.448+0000] {get_data.py:98} INFO - Opened bill HR 2160
[2024-07-01T03:00:38.448+0000] {get_data.py:98} INFO - Opened bill HR 4511
[2024-07-01T03:00:38.449+0000] {get_data.py:98} INFO - Opened bill HR 4277
[2024-07-01T03:00:38.449+0000] {get_data.py:98} INFO - Opened bill HR 741
[2024-07-01T03:00:38.450+0000] {get_data.py:98} INFO - Opened bill HR 3518
[2024-07-01T03:00:38.450+0000] {get_data.py:98} INFO - Opened bill HR 2606
[2024-07-01T03:00:38.451+0000] {get_data.py:98} INFO - Opened bill HR 999
[2024-07-01T03:00:38.451+0000] {get_data.py:98} INFO - Opened bill HR 5169
[2024-07-01T03:00:38.452+0000] {get_data.py:98} INFO - Opened bill HR 6460
[2024-07-01T03:00:38.452+0000] {get_data.py:98} INFO - Opened bill HR 6474
[2024-07-01T03:00:38.453+0000] {get_data.py:98} INFO - Opened bill HR 8459
[2024-07-01T03:00:38.453+0000] {get_data.py:98} INFO - Opened bill HR 4263
[2024-07-01T03:00:38.453+0000] {get_data.py:98} INFO - Opened bill HR 755
[2024-07-01T03:00:38.454+0000] {get_data.py:98} INFO - Opened bill HR 2612
[2024-07-01T03:00:38.454+0000] {get_data.py:98} INFO - Opened bill HR 2174
[2024-07-01T03:00:38.455+0000] {get_data.py:98} INFO - Opened bill HR 4505
[2024-07-01T03:00:38.455+0000] {get_data.py:98} INFO - Opened bill HR 6312
[2024-07-01T03:00:38.456+0000] {get_data.py:98} INFO - Opened bill HR 1496
[2024-07-01T03:00:38.456+0000] {get_data.py:98} INFO - Opened bill HR 3281
[2024-07-01T03:00:38.456+0000] {get_data.py:98} INFO - Opened bill HR 5828
[2024-07-01T03:00:38.457+0000] {get_data.py:98} INFO - Opened bill HR 5196
[2024-07-01T03:00:38.457+0000] {get_data.py:98} INFO - Opened bill HR 966
[2024-07-01T03:00:38.458+0000] {get_data.py:98} INFO - Opened bill HR 2821
[2024-07-01T03:00:38.458+0000] {get_data.py:98} INFO - Opened bill HR 4288
[2024-07-01T03:00:38.458+0000] {get_data.py:98} INFO - Opened bill HR 7781
[2024-07-01T03:00:38.459+0000] {get_data.py:98} INFO - Opened bill HR 7959
[2024-07-01T03:00:38.459+0000] {get_data.py:98} INFO - Opened bill HR 7795
[2024-07-01T03:00:38.460+0000] {get_data.py:98} INFO - Opened bill HR 972
[2024-07-01T03:00:38.460+0000] {get_data.py:98} INFO - Opened bill HR 5182
[2024-07-01T03:00:38.460+0000] {get_data.py:98} INFO - Opened bill HR 2835
[2024-07-01T03:00:38.461+0000] {get_data.py:98} INFO - Opened bill HR 3295
[2024-07-01T03:00:38.461+0000] {get_data.py:98} INFO - Opened bill HR 1482
[2024-07-01T03:00:38.461+0000] {get_data.py:98} INFO - Opened bill HR 5814
[2024-07-01T03:00:38.462+0000] {get_data.py:98} INFO - Opened bill HR 7965
[2024-07-01T03:00:38.462+0000] {get_data.py:98} INFO - Opened bill HR 782
[2024-07-01T03:00:38.462+0000] {get_data.py:98} INFO - Opened bill HR 2809
[2024-07-01T03:00:38.463+0000] {get_data.py:98} INFO - Opened bill HR 796
[2024-07-01T03:00:38.463+0000] {get_data.py:98} INFO - Opened bill HR 7971
[2024-07-01T03:00:38.464+0000] {get_data.py:98} INFO - Opened bill HR 5800
[2024-07-01T03:00:38.464+0000] {get_data.py:98} INFO - Opened bill HR 5357
[2024-07-01T03:00:38.464+0000] {get_data.py:98} INFO - Opened bill HR 2438
[2024-07-01T03:00:38.465+0000] {get_data.py:98} INFO - Opened bill HR 3726
[2024-07-01T03:00:38.465+0000] {get_data.py:98} INFO - Opened bill HR 4049
[2024-07-01T03:00:38.465+0000] {get_data.py:98} INFO - Opened bill HR 8673
[2024-07-01T03:00:38.466+0000] {get_data.py:98} INFO - Opened bill HR 7540
[2024-07-01T03:00:38.466+0000] {get_data.py:98} INFO - Opened bill HR 6886
[2024-07-01T03:00:38.466+0000] {get_data.py:98} INFO - Opened bill HR 1131
[2024-07-01T03:00:38.466+0000] {get_data.py:98} INFO - Opened bill HR 6138
[2024-07-01T03:00:38.467+0000] {get_data.py:98} INFO - Opened bill HR 1657
[2024-07-01T03:00:38.467+0000] {get_data.py:98} INFO - Opened bill HR 8115
[2024-07-01T03:00:38.467+0000] {get_data.py:98} INFO - Opened bill HR 7226
[2024-07-01T03:00:38.468+0000] {get_data.py:98} INFO - Opened bill HR 219
[2024-07-01T03:00:38.468+0000] {get_data.py:98} INFO - Opened bill HR 3040
[2024-07-01T03:00:38.468+0000] {get_data.py:98} INFO - Opened bill HR 5431
[2024-07-01T03:00:38.469+0000] {get_data.py:98} INFO - Opened bill HR 3054
[2024-07-01T03:00:38.469+0000] {get_data.py:98} INFO - Opened bill HR 5425
[2024-07-01T03:00:38.469+0000] {get_data.py:98} INFO - Opened bill HR 1643
[2024-07-01T03:00:38.470+0000] {get_data.py:98} INFO - Opened bill HR 8101
[2024-07-01T03:00:38.470+0000] {get_data.py:98} INFO - Opened bill HR 7232
[2024-07-01T03:00:38.470+0000] {get_data.py:98} INFO - Opened bill HR 8667
[2024-07-01T03:00:38.470+0000] {get_data.py:98} INFO - Opened bill HR 7554
[2024-07-01T03:00:38.471+0000] {get_data.py:98} INFO - Opened bill HR 6892
[2024-07-01T03:00:38.471+0000] {get_data.py:98} INFO - Opened bill HR 1125
[2024-07-01T03:00:38.471+0000] {get_data.py:98} INFO - Opened bill HR 5343
[2024-07-01T03:00:38.471+0000] {get_data.py:98} INFO - Opened bill HR 3732
[2024-07-01T03:00:38.472+0000] {get_data.py:98} INFO - Opened bill HR 8897
[2024-07-01T03:00:38.472+0000] {get_data.py:98} INFO - Opened bill HR 6662
[2024-07-01T03:00:38.472+0000] {get_data.py:98} INFO - Opened bill HR 2404
[2024-07-01T03:00:38.473+0000] {get_data.py:98} INFO - Opened bill HR 543
[2024-07-01T03:00:38.473+0000] {get_data.py:98} INFO - Opened bill HR 4075
[2024-07-01T03:00:38.473+0000] {get_data.py:98} INFO - Opened bill HR 4713
[2024-07-01T03:00:38.473+0000] {get_data.py:98} INFO - Opened bill HR 225
[2024-07-01T03:00:38.474+0000] {get_data.py:98} INFO - Opened bill HR 2362
[2024-07-01T03:00:38.474+0000] {get_data.py:98} INFO - Opened bill HR 6104
[2024-07-01T03:00:38.474+0000] {get_data.py:98} INFO - Opened bill HR 8129
[2024-07-01T03:00:38.475+0000] {get_data.py:98} INFO - Opened bill HR 6110
[2024-07-01T03:00:38.475+0000] {get_data.py:98} INFO - Opened bill HR 4707
[2024-07-01T03:00:38.481+0000] {get_data.py:98} INFO - Opened bill HR 3068
[2024-07-01T03:00:38.481+0000] {get_data.py:98} INFO - Opened bill HR 231
[2024-07-01T03:00:38.482+0000] {get_data.py:98} INFO - Opened bill HR 2376
[2024-07-01T03:00:38.482+0000] {get_data.py:98} INFO - Opened bill HR 5419
[2024-07-01T03:00:38.482+0000] {get_data.py:98} INFO - Opened bill HR 2410
[2024-07-01T03:00:38.483+0000] {get_data.py:98} INFO - Opened bill HR 557
[2024-07-01T03:00:38.483+0000] {get_data.py:98} INFO - Opened bill HR 4061
[2024-07-01T03:00:38.483+0000] {get_data.py:98} INFO - Opened bill HR 7568
[2024-07-01T03:00:38.483+0000] {get_data.py:98} INFO - Opened bill HR 8883
[2024-07-01T03:00:38.484+0000] {get_data.py:98} INFO - Opened bill HR 1119
[2024-07-01T03:00:38.484+0000] {get_data.py:98} INFO - Opened bill HR 6676
[2024-07-01T03:00:38.484+0000] {get_data.py:98} INFO - Opened bill HR 8868
[2024-07-01T03:00:38.485+0000] {get_data.py:98} INFO - Opened bill HR 7583
[2024-07-01T03:00:38.485+0000] {get_data.py:98} INFO - Opened bill HR 6845
[2024-07-01T03:00:38.485+0000] {get_data.py:98} INFO - Opened bill HR 5394
[2024-07-01T03:00:38.485+0000] {get_data.py:98} INFO - Opened bill HR 4934
[2024-07-01T03:00:38.486+0000] {get_data.py:98} INFO - Opened bill HR 3083
[2024-07-01T03:00:38.486+0000] {get_data.py:98} INFO - Opened bill HR 1694
[2024-07-01T03:00:38.486+0000] {get_data.py:98} INFO - Opened bill HR 1858
[2024-07-01T03:00:38.486+0000] {get_data.py:98} INFO - Opened bill HR 1680
[2024-07-01T03:00:38.487+0000] {get_data.py:98} INFO - Opened bill HR 4920
[2024-07-01T03:00:38.487+0000] {get_data.py:98} INFO - Opened bill HR 2389
[2024-07-01T03:00:38.487+0000] {get_data.py:98} INFO - Opened bill HR 3097
[2024-07-01T03:00:38.488+0000] {get_data.py:98} INFO - Opened bill HR 5380
[2024-07-01T03:00:38.488+0000] {get_data.py:98} INFO - Opened bill HR 3929
[2024-07-01T03:00:38.489+0000] {get_data.py:98} INFO - Opened bill HR 6689
[2024-07-01T03:00:38.489+0000] {get_data.py:98} INFO - Opened bill HR 7597
[2024-07-01T03:00:38.489+0000] {get_data.py:98} INFO - Opened bill HR 6851
[2024-07-01T03:00:38.489+0000] {get_data.py:98} INFO - Opened bill HR 580
[2024-07-01T03:00:38.490+0000] {get_data.py:98} INFO - Opened bill HR 3901
[2024-07-01T03:00:38.490+0000] {get_data.py:98} INFO - Opened bill HR 8854
[2024-07-01T03:00:38.490+0000] {get_data.py:98} INFO - Opened bill HR 6879
[2024-07-01T03:00:38.490+0000] {get_data.py:98} INFO - Opened bill HR 1870
[2024-07-01T03:00:38.491+0000] {get_data.py:98} INFO - Opened bill HR 4908
[2024-07-01T03:00:38.491+0000] {get_data.py:98} INFO - Opened bill HR 1864
[2024-07-01T03:00:38.491+0000] {get_data.py:98} INFO - Opened bill HR 8840
[2024-07-01T03:00:38.491+0000] {get_data.py:98} INFO - Opened bill HR 8698
[2024-07-01T03:00:38.492+0000] {get_data.py:98} INFO - Opened bill HR 594
[2024-07-01T03:00:38.492+0000] {get_data.py:98} INFO - Opened bill HR 3915
[2024-07-01T03:00:38.492+0000] {get_data.py:98} INFO - Opened bill HR 1865
[2024-07-01T03:00:38.492+0000] {get_data.py:98} INFO - Opened bill HR 3914
[2024-07-01T03:00:38.493+0000] {get_data.py:98} INFO - Opened bill HR 595
[2024-07-01T03:00:38.493+0000] {get_data.py:98} INFO - Opened bill HR 8699
[2024-07-01T03:00:38.493+0000] {get_data.py:98} INFO - Opened bill HR 8841
[2024-07-01T03:00:38.493+0000] {get_data.py:98} INFO - Opened bill HR 6878
[2024-07-01T03:00:38.494+0000] {get_data.py:98} INFO - Opened bill HR 8855
[2024-07-01T03:00:38.494+0000] {get_data.py:98} INFO - Opened bill HR 3900
[2024-07-01T03:00:38.494+0000] {get_data.py:98} INFO - Opened bill HR 581
[2024-07-01T03:00:38.494+0000] {get_data.py:98} INFO - Opened bill HR 4909
[2024-07-01T03:00:38.495+0000] {get_data.py:98} INFO - Opened bill HR 1871
[2024-07-01T03:00:38.495+0000] {get_data.py:98} INFO - Opened bill HR 3096
[2024-07-01T03:00:38.496+0000] {get_data.py:98} INFO - Opened bill HR 2388
[2024-07-01T03:00:38.496+0000] {get_data.py:98} INFO - Opened bill HR 4921
[2024-07-01T03:00:38.496+0000] {get_data.py:98} INFO - Opened bill HR 1681
[2024-07-01T03:00:38.497+0000] {get_data.py:98} INFO - Opened bill HR 1859
[2024-07-01T03:00:38.497+0000] {get_data.py:98} INFO - Opened bill HR 6850
[2024-07-01T03:00:38.497+0000] {get_data.py:98} INFO - Opened bill HR 7596
[2024-07-01T03:00:38.498+0000] {get_data.py:98} INFO - Opened bill HR 6688
[2024-07-01T03:00:38.498+0000] {get_data.py:98} INFO - Opened bill HR 3928
[2024-07-01T03:00:38.498+0000] {get_data.py:98} INFO - Opened bill HR 5381
[2024-07-01T03:00:38.499+0000] {get_data.py:98} INFO - Opened bill HR 5395
[2024-07-01T03:00:38.499+0000] {get_data.py:98} INFO - Opened bill HR 6844
[2024-07-01T03:00:38.499+0000] {get_data.py:98} INFO - Opened bill HR 7582
[2024-07-01T03:00:38.500+0000] {get_data.py:98} INFO - Opened bill HR 8869
[2024-07-01T03:00:38.500+0000] {get_data.py:98} INFO - Opened bill HR 1695
[2024-07-01T03:00:38.500+0000] {get_data.py:98} INFO - Opened bill HR 3082
[2024-07-01T03:00:38.501+0000] {get_data.py:98} INFO - Opened bill HR 2
[2024-07-01T03:00:39.174+0000] {get_data.py:98} INFO - Opened bill HR 4935
[2024-07-01T03:00:39.174+0000] {get_data.py:98} INFO - Opened bill HR 5418
[2024-07-01T03:00:39.175+0000] {get_data.py:98} INFO - Opened bill HR 2377
[2024-07-01T03:00:39.175+0000] {get_data.py:98} INFO - Opened bill HR 230
[2024-07-01T03:00:39.176+0000] {get_data.py:98} INFO - Opened bill HR 3069
[2024-07-01T03:00:39.176+0000] {get_data.py:98} INFO - Opened bill HR 4706
[2024-07-01T03:00:39.177+0000] {get_data.py:98} INFO - Opened bill HR 6111
[2024-07-01T03:00:39.177+0000] {get_data.py:98} INFO - Opened bill HR 6677
[2024-07-01T03:00:39.178+0000] {get_data.py:98} INFO - Opened bill HR 8882
[2024-07-01T03:00:39.178+0000] {get_data.py:98} INFO - Opened bill HR 1118
[2024-07-01T03:00:39.179+0000] {get_data.py:98} INFO - Opened bill HR 7569
[2024-07-01T03:00:39.179+0000] {get_data.py:98} INFO - Opened bill HR 4060
[2024-07-01T03:00:39.179+0000] {get_data.py:98} INFO - Opened bill HR 556
[2024-07-01T03:00:39.180+0000] {get_data.py:98} INFO - Opened bill HR 2411
[2024-07-01T03:00:39.180+0000] {get_data.py:98} INFO - Opened bill HR 4074
[2024-07-01T03:00:39.180+0000] {get_data.py:98} INFO - Opened bill HR 542
[2024-07-01T03:00:39.922+0000] {get_data.py:98} INFO - Opened bill HR 2405
[2024-07-01T03:00:39.923+0000] {get_data.py:98} INFO - Opened bill HR 6663
[2024-07-01T03:00:39.924+0000] {get_data.py:98} INFO - Opened bill HR 8896
[2024-07-01T03:00:39.924+0000] {get_data.py:98} INFO - Opened bill HR 8128
[2024-07-01T03:00:39.926+0000] {get_data.py:98} INFO - Opened bill HR 6105
[2024-07-01T03:00:39.927+0000] {get_data.py:98} INFO - Opened bill HR 2363
[2024-07-01T03:00:39.927+0000] {get_data.py:98} INFO - Opened bill HR 224
[2024-07-01T03:00:39.928+0000] {get_data.py:98} INFO - Opened bill HR 4712
[2024-07-01T03:00:39.929+0000] {get_data.py:98} INFO - Opened bill HR 7233
[2024-07-01T03:00:39.929+0000] {get_data.py:98} INFO - Opened bill HR 8100
[2024-07-01T03:00:39.930+0000] {get_data.py:98} INFO - Opened bill HR 1642
[2024-07-01T03:00:39.930+0000] {get_data.py:98} INFO - Opened bill HR 5424
[2024-07-01T03:00:39.931+0000] {get_data.py:98} INFO - Opened bill HR 3055
